facility_id,measure_id,measure_name,score,footnote,start_date,end_date
440065,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
440068,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
440072,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.14,,2023-01-01,2023-12-31
440073,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
440081,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.9,,2023-01-01,2023-12-31
440082,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
440084,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
440091,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
440102,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.14,,2023-01-01,2023-12-31
440104,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
440109,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
440110,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
440111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
440120,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
440125,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
440130,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.19,,2023-01-01,2023-12-31
440131,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
440132,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
440137,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
440144,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
440148,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
440150,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
440151,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
440152,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
440153,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
440156,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
440161,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
440173,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
440175,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
440176,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
440183,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
440184,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
440185,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
440187,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
440192,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
440193,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
440194,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,2023-01-01,2023-12-31
440197,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
440200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
440227,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
440228,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
440238,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.87,,2023-01-01,2023-12-31
450002,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450007,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450010,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.18,,2023-01-01,2023-12-31
450011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450015,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,2023-01-01,2023-12-31
450018,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450021,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
450023,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,2023-01-01,2023-12-31
450024,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
450028,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450029,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
450032,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450033,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450034,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450035,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
450039,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450040,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,2023-01-01,2023-12-31
450042,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450044,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450046,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450051,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450054,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
450055,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450056,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450058,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450064,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450068,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450072,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450079,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450080,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450082,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450083,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450087,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450090,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450092,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450097,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450101,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450102,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450104,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450107,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450108,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,2023-01-01,2023-12-31
450119,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450124,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450128,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,2023-01-01,2023-12-31
450132,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.14,,2023-01-01,2023-12-31
450133,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
450135,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450137,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450143,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
450144,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
450147,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.26,,2023-01-01,2023-12-31
450148,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
450152,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
450154,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,2023-01-01,2023-12-31
450155,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.31,,2023-01-01,2023-12-31
450162,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450163,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.15,,2023-01-01,2023-12-31
450165,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
450176,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
450184,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450193,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450194,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450196,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450203,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
450209,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
450210,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450211,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
450213,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,2023-01-01,2023-12-31
450222,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,2023-01-01,2023-12-31
450229,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,2023-01-01,2023-12-31
450231,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
450235,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
450236,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,2023-01-01,2023-12-31
450237,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450241,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.13,,2023-01-01,2023-12-31
450272,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,2023-01-01,2023-12-31
450289,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,2023-01-01,2023-12-31
450292,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450324,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,2023-01-01,2023-12-31
450330,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.32,,2023-01-01,2023-12-31
450346,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450347,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.1,,2023-01-01,2023-12-31
450351,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
450352,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450358,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450369,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.0,,2023-01-01,2023-12-31
450370,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,2023-01-01,2023-12-31
450372,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,2023-01-01,2023-12-31
450379,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450388,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,2023-01-01,2023-12-31
450389,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,2023-01-01,2023-12-31
450395,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,2023-01-01,2023-12-31
450399,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.18,,2023-01-01,2023-12-31
450400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,2023-01-01,2023-12-31
450403,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,2023-01-01,2023-12-31
450411,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.23,,2023-01-01,2023-12-31
450419,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,2023-01-01,2023-12-31
450422,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.16,,2023-01-01,2023-12-31
